Macrorregião de Saúde,Região de Saúde,Cod. IBGE,Município,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,Média 2010/2019
Sul,Jequié,290195,Apuarema,42.4778761061947,24.4897959183673,19.1919191919192,23.8805970149254,25.3968253968254,21.7391304347826,25.9259259259259,19.047619047619,25.8064516129032,18.2692307692308,24.62253714186935
Sul,Jequié,290310,Barra do Rocha,32.9268292682927,32.5,32.9113924050633,25.609756097561,27.1428571428571,35.5263157894737,24.6153846153846,15.0,20.6349206349206,23.3766233766234,27.024407933017642
Sul,Jequié,290370,Boa Nova,32.2115384615385,24.7474747474747,18.0,27.1604938271605,29.2207792207792,17.6470588235294,27.4390243902439,26.9430051813471,23.5555555555556,24.3093922651934,25.12343224728223
Sul,Jequié,290430,Brejões,24.896265560166,23.0769230769231,25.2525252525252,23.0769230769231,22.0994475138122,19.2090395480226,22.0,16.9590643274854,23.6686390532544,16.2162162162162,21.64550436253282
Sul,Jequié,290950,Cravolândia,25.3968253968254,31.0810810810811,29.4117647058824,32.0,17.8571428571429,29.3103448275862,25.3731343283582,25.0,10.3448275862069,20.6896551724138,24.64647759554969
Sul,Jequié,291000,Dário Meira,32.2784810126582,34.6153846153846,33.3333333333333,33.8028169014084,32.5757575757576,27.7777777777778,39.4117647058824,28.9940828402367,35.3741496598639,22.2222222222222,32.03857706445251
Sul,Jequié,291290,Ibirataia,26.5151515151515,25.0,26.0869565217391,25.4416961130742,25.0,26.2658227848101,25.7142857142857,26.813880126183,20.4620462046205,19.0647482014389,24.636458718130296
Sul,Jequié,291390,Ipiaú,25.8474576271186,23.6662106703146,26.1363636363636,23.9413680781759,25.1552795031056,26.2793914246196,24.6177370030581,19.96996996997,17.6820208023774,20.2247191011236,23.3520517816227
Sul,Jequié,291420,Irajuba,29.7029702970297,22.8070175438596,21.875,26.3736263736264,34.5238095238095,17.8947368421053,24.390243902439,18.6440677966102,26.7441860465116,27.1604938271605,25.011615215315178
Sul,Jequié,291430,Iramaia,22.093023255814,20.8333333333333,27.1186440677966,30.327868852459,22.0338983050847,25.6410256410256,20.4301075268817,28.1818181818182,23.8095238095238,7.2289156626506,22.76981586363875
Sul,Jequié,291510,Itagi,31.0810810810811,24.8868778280543,20.5298013245033,35.0785340314136,30.5084745762712,23.8341968911917,29.6875,24.8554913294798,22.7722772277228,28.2608695652174,27.14951038549352
Sul,Jequié,291520,Itagibá,29.0178571428571,23.1958762886598,27.7511961722488,20.1793721973094,27.536231884058,22.8260869565217,19.4736842105263,21.1340206185567,22.6993865030675,17.4698795180723,23.12835914918776
Sul,Jequié,291570,Itamari,31.7567567567568,37.3417721518987,37.1212121212121,36.6071428571429,40.5063291139241,29.1666666666667,28.5714285714286,34.5454545454545,25.4716981132075,31.9148936170213,33.30033545147132
Sul,Jequié,291670,Itaquara,24.3697478991597,32.2147651006711,26.1194029850746,28.8288288288288,29.4117647058824,20.9302325581395,16.8316831683168,21.0,19.4805194805195,15.2173913043478,23.44043360309402
Sul,Jequié,291690,Itiruçu,22.7272727272727,25.5172413793103,20.7407407407407,18.8811188811189,25.0,26.056338028169,16.2962962962963,20.8333333333333,27.4809160305344,21.0526315789474,22.458588899572298
Sul,Jequié,291760,Jaguaquara,27.9811097992916,27.8465346534653,28.3093053735256,24.6896551724138,24.1473396998636,24.2268041237113,22.8368794326241,24.3101182654402,21.6321243523316,22.1935483870968,24.81734192597639
Sul,Jequié,291800,Jequié,24.4077834179357,23.1295253419147,20.7293666026871,21.0602759622367,18.7091817134076,19.159599074788,19.277614447711,17.1919770773639,18.1061806656101,15.3617021276596,19.713320643131446
Sul,Jequié,291830,Jitaúna,28.125,24.6913580246914,26.7080745341615,23.841059602649,32.5714285714286,24.390243902439,25.3246753246753,22.9166666666667,22.7544910179641,22.2222222222222,25.35452198668978
Sul,Jequié,291870,Lafaiete Coutinho,29.2682926829268,18.6046511627907,11.1111111111111,13.0434782608696,25.8064516129032,24.3243243243243,22.7272727272727,18.1818181818182,24.0740740740741,8.88888888888889,19.603036302697962
Sul,Jequié,291905,Lajedo do Tabocal,28.2352941176471,25.7731958762887,21.1267605633803,16.9014084507042,22.2222222222222,25.0,23.469387755102,17.0454545454545,20.0,18.9873417721519,21.876106530295086
Sul,Jequié,292040,Manoel Vitorino,28.5714285714286,24.2152466367713,25.3658536585366,27.5862068965517,25.2808988764045,26.6304347826087,22.5,18.974358974359,24.0566037735849,16.1849710982659,23.936600326851117
Sul,Jequié,292050,Maracás,28.4122562674095,30.6629834254144,27.8820375335121,27.887323943662,24.3967828418231,25.8397932816537,22.3140495867769,22.2222222222222,18.5792349726776,18.8790560471976,24.707574012234907
Sul,Jequié,292280,Nova Itarana,36.3636363636364,24.4444444444444,30.8943089430894,33.9805825242718,27.2,28.1553398058252,18.9393939393939,21.4285714285714,32.0,30.46875,28.38750274492325
Sul,Jequié,292490,Planaltino,24.7524752475248,20.5357142857143,26.1682242990654,18.5714285714286,23.8095238095238,24.7058823529412,25.4901960784314,13.6986301369863,16.25,13.5802469135802,20.7562321695196
Sul,Jequié,292790,Santa Inês,33.8235294117647,31.1258278145695,31.25,26.3888888888889,23.9669421487603,28.1481481481481,27.1428571428571,16.5289256198347,20.5607476635514,11.4035087719298,25.033937561030452
Sul,Valença,290540,Cairu,21.9298245614035,21.6981132075472,25.6521739130435,22.7272727272727,25.2032520325203,20.9219858156028,25.2491694352159,20.8333333333333,20.5357142857143,16.8253968253968,22.15762361370503
Sul,Valença,290580,Camamu,30.6737588652482,35.2941176470588,30.1587301587302,31.511839708561,34.5963756177924,27.823240589198,30.5054151624549,26.3456090651558,25.6637168141593,26.643598615917,29.921640224427563
Sul,Valença,291120,Gandu,27.536231884058,25.414364640884,29.1338582677165,23.7547892720307,24.0449438202247,27.7511961722488,27.3333333333333,25.0549450549451,25.0530785562633,23.7668161434978,25.884355714520222
Sul,Valença,291345,Igrapiúna,21.5789473684211,28.735632183908,28.4263959390863,25.531914893617,34.3373493975904,26.6666666666667,26.9230769230769,28.2608695652174,23.7864077669903,22.7979274611399,26.704518816571397
Sul,Valença,291730,Ituberá,32.1663019693654,32.0486815415822,28.6937901498929,30.8390022675737,25.2808988764045,26.9607843137255,32.8125,28.5310734463277,24.0687679083095,20.3333333333333,28.173513380651475
Sul,Valença,292260,Nilo Peçanha,30.4347826086957,30.3191489361702,25.1184834123223,26.2443438914027,29.8913043478261,30.3921568627451,26.6666666666667,29.8429319371728,21.7616580310881,22.4719101123595,27.31433868064492
Sul,Valença,292275,Nova Ibiá,32.1428571428571,26.5060240963855,18.5185185185185,25.4237288135593,24.6376811594203,25.6756756756757,27.3972602739726,31.0810810810811,25.4237288135593,28.3018867924528,26.51084423674822
Sul,Valença,292467,Piraí do Norte,34.7826086956522,32.1167883211679,33.6448598130841,29.0,24.0384615384615,25.2100840336134,36.036036036036,32.258064516129,25.8426966292135,23.4375,29.636709958335757
Sul,Valença,293120,Taperoá,28.8401253918495,28.5714285714286,27.9461279461279,32.7433628318584,26.4591439688716,25.0,28.099173553719,29.8387096774194,25.0,22.6765799256506,27.517465186692498
Sul,Valença,293160,Teolândia,39.2523364485981,28.9719626168224,36.734693877551,30.1587301587302,27.7777777777778,29.3785310734463,27.9187817258883,27.8787878787879,21.9512195121951,22.7513227513227,29.277414382111978
Sul,Valença,293290,Valença,22.3642172523962,24.3961352657005,23.3002291825821,21.7741935483871,23.6376503892427,21.3865271419228,20.6871868289191,20.8684381075826,20.7593386405389,20.7729468599034,21.99468632171754
Sul,Valença,293350,Wenceslau Guimarães,34.7457627118644,34.5,31.1750599520384,29.8913043478261,30.3951367781155,33.42175066313,31.0249307479224,26.6839378238342,25.8397932816537,25.3768844221106,30.305456072849534
