Macrorregião de Saúde,Região de Saúde,Cod. IBGE,Município,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,Média 2010/2019,2020*
Sul,Ilhéus,291360,Ilhéus,47.114707952146375,48.37696335078534,43.776012107453646,52.56053989678444,50.688705234159784,49.58217270194986,53.74320368046842,52.04885736800631,47.97734627831715,50.476190476190474,49.63446990462619,50.49556598852374
Sul,Ilhéus,291490,Itacaré,70.67448680351906,72.22222222222221,72.8862973760933,68.85245901639344,68.25396825396825,67.91277258566979,67.6829268292683,65.59766763848397,58.10055865921788,63.02521008403361,67.52085694688698,66.66666666666666
Sul,Ilhéus,292090,Mascote,81.85654008438819,82.33082706766918,84.42622950819673,86.34146341463415,83.42857142857143,81.5028901734104,79.88505747126436,82.75862068965517,83.01886792452831,79.5774647887324,82.51265325510502,86.53846153846155
Sul,Ilhéus,292805,Santa Luzia,79.16666666666666,74.53703703703704,68.80733944954129,74.47916666666666,78.88888888888889,79.27461139896373,77.38693467336684,78.82352941176471,76.47058823529412,73.68421052631578,76.1518972954506,65.69343065693431
Sul,Ilhéus,293250,Una,71.51515151515152,69.04024767801857,64.15094339622641,70.84639498432603,72.6235741444867,70.39999999999999,74.07407407407408,63.34661354581673,66.52360515021459,59.2741935483871,68.17947980367018,65.32663316582915
Sul,Ilhéus,293270,Uruçuca,66.28895184135978,59.210526315789465,64.8936170212766,69.2722371967655,58.38509316770186,64.24050632911393,70.98039215686275,64.3598615916955,60.06191950464397,65.16129032258064,64.285439544779,55.15695067264574
Sul,Itabuna,290090,Almadina,54.736842105263165,64.63414634146342,63.23529411764706,67.53246753246754,53.62318840579711,66.21621621621621,58.9041095890411,65.78947368421053,66.66666666666666,61.81818181818181,62.31565864769546,56.86274509803921
Sul,Itabuna,290240,Aurelino Leal,68.83720930232559,63.348416289592755,63.82113821138211,51.9607843137255,58.14977973568281,61.34020618556701,66.82464454976304,77.93427230046949,68.68131868131869,66.29213483146067,64.71899044012875,70.83333333333334
Sul,Itabuna,290330,Barro Preto,64.28571428571429,50.57471264367817,61.111111111111114,60.71428571428571,58.0246913580247,60.0,63.1578947368421,60.396039603960396,61.855670103092784,64.86486486486487,60.49849844215741,56.86274509803921
Sul,Itabuna,290470,Buerarema,71.81208053691275,72.6470588235294,65.53030303030303,64.86486486486487,66.39344262295081,70.66666666666667,65.3061224489796,69.43231441048034,66.52719665271967,70.23255813953489,68.34126081969421,65.29411764705883
Sul,Itabuna,290560,Camacan,78.28282828282829,76.6,79.17485265225933,79.44572748267899,74.63054187192118,76.16707616707616,81.3157894736842,76.13941018766755,74.25,75.66765578635015,77.16738819044659,79.93311036789298
Sul,Itabuna,290800,Coaraci,67.91907514450867,71.56549520766772,73.50993377483444,68.90459363957598,66.04477611940298,65.94202898550725,68.62745098039215,73.30827067669173,63.921568627450974,66.22807017543859,68.59712633314705,64.16184971098265
Sul,Itabuna,291100,Floresta Azul,66.25766871165644,62.83783783783784,63.33333333333333,68.14814814814815,62.8099173553719,67.96116504854369,66.15384615384615,68.51851851851852,67.56756756756756,61.61616161616161,65.52041642909853,58.46153846153847
Sul,Itabuna,291150,Gongogi,80.48780487804879,81.25,70.88607594936708,71.23287671232876,57.291666666666664,63.8095238095238,62.92134831460674,68.62745098039215,63.33333333333333,71.23287671232876,69.10729573565962,60.317460317460316
Sul,Itabuna,291210,Ibicaraí,67.37160120845923,70.6896551724138,66.0668380462725,62.61127596439169,59.34426229508196,55.44554455445545,52.10727969348659,60.42402826855123,56.37065637065637,63.70967741935484,61.414081899312364,65.3061224489796
Sul,Itabuna,291270,Ibirapitanga,85.02415458937197,79.70711297071131,79.64205816554811,75.33875338753387,76.33802816901408,73.58974358974359,77.74936061381074,81.04395604395604,78.54785478547855,77.05882352941177,78.403984584458,75.0
Sul,Itabuna,291480,Itabuna,52.846497764530554,52.27140361094933,48.00995024875622,47.01700154559506,44.23685877137429,46.47077610986905,46.943078004216446,49.642735624362025,49.51790633608815,51.63542815141492,48.859163616715605,47.94859120118636
Sul,Itabuna,291540,Itaju do Colônia,70.88607594936708,75.67567567567568,59.09090909090909,89.28571428571429,68.67469879518072,78.16091954022988,75.0,82.75862068965517,68.08510638297872,73.46938775510205,74.10871081648125,81.15942028985508
Sul,Itabuna,291550,Itajuípe,64.90683229813664,65.57377049180327,67.58620689655173,67.94425087108013,63.503649635036496,67.54966887417218,64.34426229508196,69.3950177935943,63.92405063291139,65.14522821576763,65.98729380041358,58.42696629213483
Sul,Itabuna,291620,Itapé,74.86338797814209,69.01408450704226,62.31884057971014,65.54621848739495,59.055118110236215,61.53846153846154,59.61538461538461,65.04065040650406,65.41353383458647,61.904761904761905,64.43104419622242,52.57731958762887
Sul,Itabuna,291660,Itapitanga,78.02197802197803,79.12087912087912,74.50980392156863,75.9493670886076,74.73684210526315,68.6046511627907,61.53846153846154,80.43478260869566,81.31868131868131,70.88607594936708,74.51215228362928,71.875
Sul,Itabuna,291855,Jussari,83.50515463917526,77.77777777777779,75.90361445783132,78.3132530120482,69.23076923076923,77.94117647058823,74.46808510638297,74.48979591836735,70.37037037037037,76.47058823529412,75.84705852186048,78.26086956521739
Sul,Itabuna,292070,Maraú,76.036866359447,80.37383177570094,71.88940092165899,69.23076923076923,64.5933014354067,64.17910447761194,73.00884955752213,76.20967741935483,69.92481203007519,75.177304964539,72.06239181720858,68.22429906542055
Sul,Itabuna,292390,Pau Brasil,78.48837209302324,77.35849056603774,74.07407407407408,82.01438848920863,75.49668874172185,79.62962962962963,73.79679144385027,74.4186046511628,77.77777777777779,79.85611510791367,77.29109325743997,86.04651162790698
Sul,Itabuna,292780,Santa Cruz da Vitória,67.5,67.5,81.08108108108108,64.55696202531645,52.63157894736842,63.1578947368421,65.38461538461539,68.65671641791045,66.12903225806451,62.5,65.90978808511986,52.0
Sul,Itabuna,292935,São José da Vitória,69.41176470588235,75.96153846153845,60.0,63.29113924050633,58.69565217391305,59.813084112149525,73.46938775510205,67.67676767676768,69.56521739130434,71.96261682242991,66.98471683395937,55.714285714285715
Sul,Itabuna,293220,Ubaitaba,74.0053050397878,72.88135593220339,77.42857142857143,67.28395061728395,65.0,68.43853820598007,66.88963210702342,63.63636363636363,65.66666666666666,67.41214057507987,68.86425242089602,62.05357142857143
Sul,Itabuna,293230,Ubatã,69.73684210526315,65.39682539682539,56.439393939393945,58.098591549295776,54.88372093023256,53.67965367965368,61.627906976744185,58.87850467289719,56.21890547263681,62.857142857142854,59.781748758008554,52.17391304347826
Sul,Jequié,290060,Aiquara,58.2089552238806,54.09836065573771,49.152542372881356,36.0,54.166666666666664,48.0,54.23728813559322,51.470588235294116,62.5,55.932203389830505,52.376660467988415,55.26315789473685
Sul,Jequié,290195,Apuarema,66.3716814159292,56.12244897959183,49.494949494949495,52.23880597014925,47.61904761904761,54.347826086956516,54.32098765432099,58.333333333333336,64.51612903225806,56.730769230769226,56.00959788173054,60.0
Sul,Jequié,290310,Barra do Rocha,58.536585365853654,51.24999999999999,39.24050632911392,32.926829268292686,24.285714285714285,30.263157894736842,44.61538461538462,40.0,31.746031746031743,33.76623376623377,38.66304432713615,50.0
Sul,Jequié,290370,Boa Nova,77.88461538461539,69.6969696969697,59.333333333333336,61.72839506172839,52.5974025974026,57.05882352941176,62.80487804878049,63.212435233160626,58.22222222222222,60.773480662983424,62.33125557706079,68.83116883116884
Sul,Jequié,290430,Brejões,75.93360995850622,74.03846153846155,72.22222222222221,67.45562130177515,68.50828729281768,70.62146892655367,68.0,66.08187134502924,75.7396449704142,68.91891891891892,70.7520106474699,67.21311475409836
Sul,Jequié,290950,Cravolândia,74.60317460317461,56.75675675675676,64.70588235294117,64.0,66.07142857142857,68.96551724137932,59.70149253731343,61.8421052631579,60.3448275862069,55.172413793103445,63.216359870546206,56.451612903225815
Sul,Jequié,291000,Dário Meira,75.9493670886076,64.1025641025641,62.841530054644814,42.25352112676056,43.93939393939394,52.083333333333336,50.0,59.171597633136095,48.29931972789115,48.36601307189542,54.70066400782271,55.28455284552846
Sul,Jequié,291290,Ibirataia,59.59595959595959,52.976190476190474,54.18060200668896,46.28975265017668,51.056338028169016,53.79746835443038,60.0,53.31230283911672,56.10561056105611,56.83453237410072,54.41487568858886,49.75609756097561
Sul,Jequié,291390,Ipiaú,44.2090395480226,42.95485636114911,43.32386363636363,32.24755700325733,30.434782608695656,35.684647302904565,43.57798165137615,37.38738738738739,33.28380386329866,33.547351524879616,37.66512708873347,37.34513274336283
Sul,Jequié,291420,Irajuba,83.16831683168317,73.68421052631578,65.625,69.23076923076923,65.47619047619048,61.05263157894737,62.19512195121951,67.79661016949152,62.7906976744186,53.086419753086425,66.4105968192122,60.3448275862069
Sul,Jequié,291430,Iramaia,70.34883720930233,56.666666666666664,52.54237288135594,58.19672131147541,57.6271186440678,63.24786324786324,72.04301075268818,60.0,60.0,44.57831325301205,59.525090396643165,56.470588235294116
Sul,Jequié,291510,Itagi,82.43243243243244,71.49321266968326,71.52317880794702,67.5392670157068,54.80225988700565,67.87564766839378,67.1875,57.80346820809249,67.32673267326733,57.065217391304344,66.5048916753833,58.42696629213483
Sul,Jequié,291520,Itagibá,60.26785714285714,56.70103092783505,49.760765550239235,45.2914798206278,40.09661835748793,49.45652173913043,50.0,46.391752577319586,41.717791411042946,40.36144578313253,48.004526330967266,45.925925925925924
Sul,Jequié,291570,Itamari,79.05405405405406,78.48101265822784,75.75757575757575,73.21428571428571,58.22784810126582,70.83333333333334,69.23076923076923,61.81818181818181,59.43396226415094,63.829787234042556,68.98808101658871,52.54237288135594
Sul,Jequié,291670,Itaquara,80.67226890756302,73.8255033557047,76.11940298507463,66.66666666666666,71.56862745098039,68.6046511627907,60.396039603960396,65.0,66.23376623376623,55.434782608695656,68.45217089752023,56.33802816901409
Sul,Jequié,291690,Itiruçu,73.29545454545455,74.48275862068967,62.96296296296296,60.13986013986013,63.19444444444444,67.6056338028169,57.03703703703704,60.83333333333333,61.832061068702295,58.64661654135338,64.00301624966548,61.15702479338842
Sul,Jequié,291760,Jaguaquara,75.5608028335301,72.4009900990099,66.71035386631718,64.27586206896552,60.572987721691675,61.98453608247423,60.851063829787236,61.76084099868594,55.44041450777202,51.87096774193548,63.14288197501693,53.06799336650083
Sul,Jequié,291800,Jequié,44.712351945854486,41.995172968624296,38.69481765834933,37.50907770515614,38.57087975412985,43.90902081727062,39.605207895842085,40.72861236185019,44.80982567353407,38.680851063829785,40.921581784444086,40.57459677419355
Sul,Jequié,291830,Jitaúna,73.4375,62.34567901234568,46.58385093167702,50.993377483443716,40.0,57.92682926829268,55.84415584415584,49.30555555555556,55.688622754491014,56.14035087719298,54.82659217271545,48.78048780487805
Sul,Jequié,291870,Lafaiete Coutinho,56.09756097560976,51.162790697674424,47.22222222222222,32.608695652173914,45.16129032258064,67.56756756756756,56.81818181818182,40.909090909090914,57.407407407407405,42.22222222222222,49.71770297947309,42.0
Sul,Jequié,291905,Lajedo do Tabocal,64.70588235294117,62.88659793814433,69.01408450704226,61.97183098591549,66.66666666666666,63.46153846153846,72.44897959183673,68.18181818181817,65.33333333333333,56.9620253164557,65.16327573356922,46.55172413793103
Sul,Jequié,292040,Manoel Vitorino,65.17857142857143,50.672645739910315,50.24390243902439,43.103448275862064,53.93258426966292,48.91304347826087,46.5,49.23076923076923,54.71698113207547,53.179190751445084,51.56711367455817,53.459119496855344
Sul,Jequié,292050,Maracás,72.70194986072424,72.37569060773481,62.73458445040214,66.19718309859155,60.58981233243968,55.81395348837209,53.4435261707989,49.59349593495935,57.103825136612016,48.67256637168141,59.92265874523163,46.0
Sul,Jequié,292280,Nova Itarana,61.81818181818181,71.11111111111111,70.73170731707317,61.165048543689316,64.0,57.28155339805825,71.96969696969697,68.75,69.6,66.40625,66.28335491578106,61.61616161616161
Sul,Jequié,292490,Planaltino,81.1881188118812,56.25,74.76635514018692,54.285714285714285,63.095238095238095,47.05882352941176,51.9607843137255,47.94520547945205,60.0,39.50617283950617,57.605641249511585,46.96969696969697
Sul,Jequié,292790,Santa Inês,80.88235294117648,55.62913907284768,72.22222222222221,63.888888888888886,71.07438016528926,63.70370370370371,67.14285714285714,52.066115702479344,61.6822429906542,46.49122807017544,63.47831309002944,53.84615384615385
Sul,Valença,290540,Cairu,63.59649122807017,69.81132075471697,60.86956521739131,54.132231404958674,51.6260162601626,54.96453900709219,58.80398671096345,61.458333333333336,53.273809523809526,55.55555555555556,58.40918489960537,57.615894039735096
Sul,Valença,290580,Camamu,79.25531914893617,76.8762677484787,78.0952380952381,71.40255009107467,77.92421746293246,76.59574468085107,74.0072202166065,79.74504249291785,79.46902654867256,76.98961937716263,77.03602458628707,75.60321715817693
Sul,Valença,291120,Gandu,66.66666666666666,68.50828729281768,62.79527559055118,48.65900383141762,51.68539325842697,56.45933014354066,57.333333333333336,63.29670329670329,58.3864118895966,67.48878923766816,60.12791945407222,57.714285714285715
Sul,Valença,291345,Igrapiúna,76.31578947368422,70.6896551724138,79.69543147208121,76.06382978723404,72.89156626506023,76.19047619047619,75.48076923076923,82.6086956521739,80.58252427184466,79.79274611398964,77.03114836297273,81.75182481751825
Sul,Valença,291730,Ituberá,84.68271334792122,82.96146044624746,80.08565310492506,75.51020408163265,79.49438202247191,75.0,77.8125,81.92090395480226,82.23495702005731,76.0,79.57027739780578,78.57142857142857
Sul,Valença,292260,Nilo Peçanha,70.80745341614907,77.6595744680851,72.98578199052133,75.1131221719457,73.91304347826086,72.05882352941177,69.44444444444444,74.3455497382199,65.28497409326425,68.53932584269663,72.0152093172999,65.42056074766354
Sul,Valença,292275,Nova Ibiá,79.76190476190477,63.85542168674698,67.90123456790124,57.6271186440678,47.82608695652174,54.054054054054056,56.16438356164384,72.97297297297297,61.016949152542374,73.58490566037736,63.476503201873314,77.14285714285715
Sul,Valença,292467,Piraí do Norte,80.8695652173913,73.72262773722628,83.17757009345794,72.0,59.61538461538461,57.14285714285714,62.16216216216216,73.38709677419355,66.29213483146067,74.21875,70.25881485741337,73.33333333333333
Sul,Valença,293120,Taperoá,69.90595611285266,72.40259740259741,65.993265993266,66.8141592920354,61.08949416342413,72.46376811594203,57.438016528925615,61.693548387096776,53.813559322033896,52.78810408921933,63.440246940739335,46.496815286624205
Sul,Valença,293160,Teolândia,83.17757009345794,74.29906542056075,76.19047619047619,74.60317460317461,67.77777777777779,79.66101694915254,74.61928934010153,70.9090909090909,68.29268292682927,78.3068783068783,74.78370225174997,73.28767123287672
Sul,Valença,293290,Valença,58.54632587859425,64.25120772946859,57.67761650114591,55.80645161290323,58.03255484784147,55.78809679529104,52.32641374373658,57.420609202851594,55.848132271892226,51.62180814354728,56.73192167272722,46.99300699300699
Sul,Valença,293350,Wenceslau Guimarães,83.61581920903954,78.25,82.73381294964028,77.98913043478261,77.81155015197568,76.12732095490716,77.5623268698061,80.82901554404145,73.64341085271317,73.36683417085426,78.19292211377602,78.13765182186235
