Macrorregião de Saúde,Região de Saúde,Cod. IBGE,Município,PENTA,POLIO,PNM,TV,%,PENTA.1,POLIO.1,PNM.1,TV.1,%.1,PENTA.2,POLIO.2,PNM.2,TV.2,%.2,PENTA.3,POLIO.3,PNM.3,TV.3,%.3,PENTA.4,POLIO.4,PNM.4,TV.4,%.4
Centro Leste,Itaberaba,292080,Marcionílio Souza,51.88,88.72,94.74,69.17,0.0,76.6917293233083,71.4285714285714,77.4436090225564,62.406015037594,0.0,100.0,95.2380952380952,111.428571428571,100.952380952381,1.0,71.09375,77.34375,76.5625,75.78125,0.0,58.59,63.28,75.0,53.91,0.0
Sul,Ilhéus,292090,Mascote,106.86,106.29,94.86,141.71,0.75,67.4285714285714,62.2857142857143,97.1428571428571,69.7142857142857,0.25,58.6206896551724,59.7701149425287,59.7701149425287,62.0689655172414,0.0,56.8965517241379,64.9425287356322,63.2183908045977,76.4367816091954,0.0,125.86,110.34,82.76,67.24,0.5
Leste,Camaçari,292100,Mata de São João,106.36,95.1,103.31,155.63,1.0,120.264900662252,109.139072847682,144.503311258278,138.807947019868,1.0,83.375,80.375,91.75,89.375,0.0,80.2244039270687,98.5974754558205,105.750350631136,110.098176718093,0.75,41.23,61.43,63.96,65.22,0.0
Sudoeste,Guanambi,292105,Matina,107.38,93.96,104.7,108.72,0.75,98.6577181208054,101.342281879195,104.026845637584,104.026845637584,1.0,63.5802469135802,65.4320987654321,74.6913580246914,70.9876543209877,0.0,83.59375,100.78125,111.71875,98.4375,0.75,56.25,82.03,75.0,70.31,0.0
Extremo Sul,Teixeira de Freitas,292110,Medeiros Neto,104.88,95.12,112.89,106.97,1.0,105.226480836237,104.878048780488,106.620209059233,114.285714285714,1.0,89.2857142857143,86.6883116883117,100.649350649351,91.8831168831169,0.25,100.754716981132,102.641509433962,103.018867924528,109.433962264151,1.0,52.08,52.08,53.21,65.66,0.0
Centro Norte,Jacobina,292120,Miguel Calmon,56.4,50.74,63.79,57.64,0.0,79.064039408867,76.6009852216749,77.3399014778325,65.5172413793103,0.0,91.7159763313609,89.6449704142012,96.4497041420118,96.1538461538462,0.5,64.3617021276596,72.0744680851064,76.063829787234,82.9787234042553,0.0,57.45,48.67,59.84,70.21,0.0
Leste,Santo Antônio de Jesus,292130,Milagres,4.62,2.31,9.23,19.23,0.0,104.615384615385,103.846153846154,113.076923076923,107.692307692308,1.0,112.19512195122,113.008130081301,119.512195121951,114.634146341463,1.0,99.2805755395683,98.5611510791367,97.841726618705,120.863309352518,1.0,84.17,77.7,58.27,77.7,0.0
Centro Norte,Jacobina,292140,Mirangaba,71.29,53.11,80.86,76.56,0.0,90.9090909090909,89.4736842105263,88.5167464114833,86.1244019138756,0.0,96.0674157303371,92.1348314606742,91.5730337078652,110.112359550562,0.5,74.1463414634146,75.1219512195122,77.5609756097561,85.3658536585366,0.0,58.54,67.32,74.63,45.37,0.0
Sudoeste,Vitória da Conquista,292145,Mirante,116.3,93.48,144.57,126.09,0.75,109.782608695652,110.869565217391,113.04347826087,120.652173913043,1.0,140.697674418605,138.372093023256,140.697674418605,117.441860465116,1.0,167.391304347826,167.391304347826,155.434782608696,172.826086956522,1.0,101.09,84.78,71.74,110.87,0.5
Centro Leste,Serrinha,292150,Monte Santo,73.93,78.2,83.65,87.19,0.0,62.4447717231222,67.7466863033873,64.359351988218,68.3357879234168,0.0,92.4382716049383,90.5864197530864,83.641975308642,93.6728395061728,0.0,55.7399723374827,59.7510373443983,63.0705394190871,87.2752420470263,0.0,48.13,46.06,60.17,48.96,0.0
Oeste,Ibotirama,292160,Morpará,91.84,94.9,112.24,105.1,0.5,113.265306122449,117.34693877551,124.489795918367,97.9591836734694,1.0,96.3636363636364,100.0,92.7272727272727,97.2727272727273,0.75,75.0,80.5555555555556,80.5555555555556,87.037037037037,0.0,0.0,0.0,0.0,8.33,0.0
Centro Norte,Jacobina,292170,Morro do Chapéu,77.03,71.88,81.78,83.96,0.0,69.7029702970297,72.0792079207921,73.6633663366337,74.6534653465347,0.0,84.7328244274809,83.969465648855,87.9770992366412,84.9236641221374,0.0,69.2022263450835,72.3562152133581,74.582560296846,81.0760667903525,0.0,46.2,57.88,51.76,47.31,0.0
Sudoeste,Guanambi,292180,Mortugaba,101.0,88,119.0,140,0.75,103.0,94.0,99.0,111.0,0.75,107.0,102.0,115.0,118.0,1.0,100.0,99.1935483870968,100.0,87.0967741935484,0.75,108.87,111.29,84.68,116.13,0.75
Centro Leste,Seabra,292190,Mucugê,51.89,41.62,48.11,54.59,0.0,64.3243243243243,66.4864864864865,78.3783783783784,68.6486486486486,0.0,87.1794871794872,87.8205128205128,103.205128205128,112.820512820513,0.5,81.5476190476191,88.0952380952381,80.9523809523809,102.380952380952,0.25,28.57,35.71,53.57,71.43,0.0
Extremo Sul,Teixeira de Freitas,292200,Mucuri,80.81,77.36,83.66,98.65,0.25,104.197901049475,98.8005997001499,103.148425787106,110.044977511244,1.0,96.8992248062015,103.100775193798,108.062015503876,111.317829457364,1.0,58.6206896551724,70.0149925037481,71.0644677661169,81.7091454272864,0.0,26.99,48.13,43.18,57.12,0.0
Centro Norte,Irecê,292205,Mulungu do Morro,48.32,35.71,58.82,53.78,0.0,82.3529411764706,78.9915966386555,90.3361344537815,76.4705882352941,0.0,94.4723618090452,91.4572864321608,91.4572864321608,79.8994974874372,0.0,83.0845771144279,92.5373134328358,104.477611940299,82.5870646766169,0.25,70.15,68.66,62.69,91.04,0.0
Centro Leste,Feira de Santana,292210,Mundo Novo,88.99,86.24,93.12,95.87,0.25,83.0275229357798,91.743119266055,100.45871559633,85.3211009174312,0.25,110.144927536232,108.695652173913,107.246376811594,103.381642512077,1.0,76.6666666666667,83.3333333333333,78.75,81.6666666666667,0.0,67.5,60.0,78.75,91.25,0.0
Leste,Santo Antônio de Jesus,292220,Muniz Ferreira,98.53,105.88,107.35,139.71,1.0,110.294117647059,110.294117647059,132.352941176471,116.176470588235,1.0,80.6451612903226,73.1182795698925,90.3225806451613,123.655913978495,0.25,79.2452830188679,81.1320754716981,66.0377358490566,104.716981132075,0.25,56.6,59.43,48.11,42.45,0.0
Oeste,Ibotirama,292225,Muquém do São Francisco,103.49,93.6,113.95,109.88,0.75,102.325581395349,104.651162790698,111.627906976744,112.790697674419,1.0,124.848484848485,126.060606060606,130.909090909091,109.69696969697,1.0,108.588957055215,117.791411042945,120.245398773006,124.539877300613,1.0,64.42,88.34,88.34,93.87,0.0
Leste,Cruz das Almas,292230,Muritiba,105.14,95.77,112.39,111.18,1.0,104.833836858006,106.948640483384,116.918429003021,102.114803625378,1.0,86.8035190615836,94.7214076246334,104.692082111437,108.797653958944,0.5,75.1412429378531,71.4689265536723,73.728813559322,84.7457627118644,0.0,0.0,0.85,3.39,0.85,0.0
Leste,Santo Antônio de Jesus,292240,Mutuípe,104.85,83.21,109.7,91.79,0.5,125.746268656716,121.268656716418,125.373134328358,102.985074626866,1.0,76.8025078369906,78.0564263322884,82.4451410658307,88.0877742946709,0.0,69.5364238410596,69.205298013245,71.1920529801324,75.4966887417219,0.0,55.63,54.64,49.67,70.53,0.0
Leste,Santo Antônio de Jesus,292250,Nazaré,65.4,63.81,79.37,83.81,0.0,82.5396825396825,84.1269841269841,86.6666666666667,97.1428571428571,0.25,77.7158774373259,74.3732590529248,84.1225626740947,77.4373259052925,0.0,62.7692307692308,79.3846153846154,85.8461538461538,87.3846153846154,0.0,49.85,47.08,48.0,55.38,0.0
Sul,Valença,292260,Nilo Peçanha,64.13,58.7,57.61,64.67,0.0,55.4347826086956,48.9130434782609,57.0652173913044,66.8478260869565,0.0,69.6629213483146,80.8988764044944,97.1910112359551,80.8988764044944,0.25,56.8421052631579,56.8421052631579,72.1052631578947,78.9473684210526,0.0,60.0,67.89,26.84,42.63,0.0
Centro Leste,Serrinha,292265,Nordestina,85.33,70.67,91.33,81.33,0.0,117.333333333333,116.0,124.0,102.0,1.0,82.3204419889503,76.7955801104972,94.475138121547,74.0331491712707,0.0,79.0575916230366,78.5340314136126,78.0104712041885,85.3403141361257,0.0,54.97,50.26,70.68,75.39,0.0
Sudoeste,Itapetinga,292270,Nova Canaã,18.97,17.44,17.95,28.21,0.0,61.025641025641,58.4615384615385,64.6153846153846,64.1025641025641,0.0,66.8965517241379,84.8275862068966,100.0,91.7241379310345,0.25,84.0,94.6666666666667,97.3333333333333,94.0,0.25,70.0,88.0,108.0,92.0,0.25
Centro Leste,Feira de Santana,292273,Nova Fátima,80.37,93.46,89.72,114.95,0.25,70.0934579439252,73.8317757009346,111.214953271028,106.542056074766,0.5,80.0,77.7777777777778,75.5555555555556,161.111111111111,0.25,69.0140845070423,87.3239436619718,90.1408450704225,140.845070422535,0.25,46.48,50.7,71.83,67.61,0.25
Sul,Valença,292275,Nova Ibiá,89.86,94.2,110.14,88.41,0.25,128.985507246377,126.086956521739,150.724637681159,117.391304347826,1.0,128.767123287671,126.027397260274,138.356164383562,143.835616438356,1.0,118.918918918919,114.864864864865,112.162162162162,148.648648648649,1.0,56.76,68.92,72.97,56.76,0.0
Sul,Jequié,292280,Nova Itarana,82.4,73.6,90.4,89.6,0.0,92.8,96.8,97.6,83.2,0.5,87.8787878787879,89.3939393939394,87.1212121212121,72.7272727272727,0.0,96.4285714285714,97.3214285714286,105.357142857143,110.714285714286,1.0,85.71,101.79,123.21,104.46,0.75
Centro Leste,Itaberaba,292285,Nova Redenção,110.34,91.95,121.84,118.39,0.75,124.137931034483,122.988505747126,127.586206896552,125.287356321839,1.0,98.0392156862745,99.0196078431373,104.901960784314,108.823529411765,1.0,100.980392156863,103.921568627451,98.0392156862745,104.901960784314,1.0,55.88,64.71,88.24,111.76,0.25
Nordeste,Ribeira do Pombal,292290,Nova Soure,50.87,49.42,56.94,64.45,0.0,86.9942196531792,87.2832369942196,98.2658959537572,89.8843930635838,0.25,93.5275080906149,92.2330097087379,99.6763754045307,106.796116504854,0.5,65.0746268656716,85.6716417910448,83.5820895522388,86.865671641791,0.0,23.28,77.91,84.18,62.69,0.0
Extremo Sul,Teixeira de Freitas,292300,Nova Viçosa,101.81,124.55,123.15,93.72,0.75,61.7852161785216,60.8089260808926,69.8744769874477,45.4672245467225,0.0,13.9356814701378,14.0888208269525,13.323124042879,16.6921898928024,0.0,3.04568527918782,4.23011844331641,3.72250423011844,4.73773265651438,0.0,0.0,0.0,0.0,0.0,0.0
Centro Leste,Seabra,292303,Novo Horizonte,87.31,84.33,102.99,90.3,0.25,81.3432835820896,82.089552238806,94.0298507462687,90.2985074626866,0.0,92.0353982300885,97.3451327433628,83.1858407079646,84.070796460177,0.25,76.0683760683761,75.2136752136752,78.6324786324786,67.5213675213675,0.0,38.46,71.79,102.56,66.67,0.25
Nordeste,Ribeira do Pombal,292305,Novo Triunfo,127.17,127.17,152.17,123.91,1.0,103.260869565217,119.565217391304,140.217391304348,143.478260869565,0.75,133.333333333333,128.703703703704,132.407407407407,96.2962962962963,1.0,89.1566265060241,108.433734939759,100.0,121.686746987952,0.75,90.36,97.59,104.82,112.05,0.75
Nordeste,Ribeira do Pombal,292310,Olindina,48.96,46.29,56.38,71.81,0.0,31.1572700296736,44.8071216617211,30.5637982195846,29.9703264094955,0.0,58.2236842105263,58.8815789473684,65.7894736842105,78.6184210526316,0.0,43.3447098976109,56.6552901023891,63.481228668942,72.0136518771331,0.0,18.43,67.58,70.65,55.29,0.0
Oeste,Ibotirama,292320,Oliveira dos Brejinhos,56.1,56.5,66.26,64.23,0.0,121.544715447154,123.577235772358,121.138211382114,126.422764227642,1.0,114.96062992126,114.173228346457,116.141732283465,105.905511811024,1.0,78.8927335640138,95.8477508650519,92.0415224913495,102.768166089965,0.5,77.85,67.47,68.51,69.55,0.0
Nordeste,Alagoinhas,292330,Ouriçangas,89.66,70.11,95.4,73.56,0.25,114.942528735632,117.241379310345,117.241379310345,111.494252873563,1.0,110.843373493976,106.024096385542,107.228915662651,102.409638554217,1.0,117.721518987342,117.721518987342,106.329113924051,135.443037974684,1.0,75.95,83.54,79.75,117.72,0.25
Centro Norte,Jacobina,292335,Ourolândia,66.67,66.27,92.06,73.81,0.0,78.5714285714286,76.5873015873016,100.793650793651,71.4285714285714,0.25,80.9338521400778,96.4980544747082,99.6108949416342,94.5525291828794,0.5,65.2597402597403,71.4285714285714,79.8701298701299,83.4415584415584,0.0,26.3,50.65,59.42,52.6,0.0
Sudoeste,Guanambi,292340,Palmas de Monte Alto,79.55,75.08,84.03,75.72,0.0,74.7603833865815,77.6357827476038,78.2747603833866,76.6773162939297,0.0,100.0,93.7254901960784,97.6470588235294,95.6862745098039,0.75,76.7441860465116,83.7209302325581,89.922480620155,110.46511627907,0.25,89.53,94.19,79.07,75.58,0.0
Centro Leste,Seabra,292350,Palmeiras,84.97,66.67,84.97,86.93,0.0,94.7712418300654,93.4640522875817,96.078431372549,70.5882352941177,0.25,82.0,78.0,100.666666666667,99.3333333333333,0.5,51.497005988024,61.0778443113772,67.6646706586826,88.0239520958084,0.0,16.17,41.32,52.1,34.13,0.0
Sudoeste,Brumado,292360,Paramirim,33.07,29.08,34.66,45.42,0.0,81.2749003984064,78.0876494023904,89.6414342629482,76.8924302788845,0.0,95.609756097561,95.609756097561,104.878048780488,107.80487804878,1.0,63.4782608695652,78.2608695652174,82.6086956521739,82.1739130434783,0.0,84.78,56.09,48.26,57.39,0.0
Oeste,Ibotirama,292370,Paratinga,75.57,65.76,44.89,59.29,0.0,78.4968684759916,92.0668058455115,98.3298538622129,101.25260960334,0.5,100.436681222707,93.6681222707424,98.9082969432314,92.5764192139738,0.5,90.9307875894988,98.5680190930788,100.477326968974,100.715990453461,0.75,20.76,27.21,27.92,12.17,0.0
Nordeste,Ribeira do Pombal,292380,Paripiranga,67.12,37.26,78.36,75.07,0.0,69.041095890411,70.4109589041096,66.5753424657534,71.2328767123288,0.0,90.7749077490775,91.1439114391144,98.8929889298893,109.963099630996,0.5,77.4436090225564,80.4511278195489,79.6992481203008,81.5789473684211,0.0,5.64,3.38,3.38,6.77,0.0
Sul,Itabuna,292390,Pau Brasil,96.0,94,108.0,102.67,0.75,121.333333333333,119.333333333333,126.666666666667,113.333333333333,1.0,83.4224598930481,85.0267379679144,88.2352941176471,87.1657754010695,0.0,61.9883040935673,79.5321637426901,87.1345029239766,91.2280701754386,0.0,54.39,63.16,56.14,59.65,0.0
Norte,Paulo Afonso,292400,Paulo Afonso,94.19,90.34,102.66,98.75,0.5,82.5284861638633,80.3581117742811,87.1405317417255,80.5208898534997,0.0,80.8604522890237,83.5079977937121,89.8510755653613,83.7837837837838,0.0,75.028901734104,81.849710982659,87.5722543352601,91.6184971098266,0.0,20.81,45.09,43.18,47.34,0.0
Centro Leste,Feira de Santana,292405,Pé de Serra,107.48,91.84,101.36,97.28,0.75,104.761904761905,95.9183673469388,103.401360544218,100.680272108844,1.0,84.3373493975904,81.9277108433735,82.5301204819277,92.1686746987952,0.0,73.3333333333333,80.0,76.969696969697,88.4848484848485,0.0,72.73,67.27,65.45,89.09,0.0
Nordeste,Alagoinhas,292410,Pedrão,37.88,37.88,33.33,46.97,0.0,66.6666666666667,65.1515151515152,109.090909090909,86.3636363636364,0.25,77.9220779220779,81.8181818181818,85.7142857142857,97.4025974025974,0.25,44.8275862068966,42.5287356321839,45.9770114942529,41.3793103448276,0.0,51.72,37.93,51.72,55.17,0.0
Norte,Paulo Afonso,292420,Pedro Alexandre,66.06,84.86,71.1,76.15,0.0,66.0550458715596,98.6238532110092,68.348623853211,59.6330275229358,0.25,58.974358974359,60.5128205128205,91.7948717948718,53.8461538461538,0.0,57.9881656804734,63.905325443787,74.5562130177515,67.4556213017752,0.0,56.8,67.46,51.48,74.56,0.0
Centro Leste,Seabra,292430,Piatã,70.37,42.76,74.75,88.89,0.0,71.7171717171717,75.7575757575758,75.4208754208754,77.7777777777778,0.0,75.5172413793103,70.6896551724138,77.5862068965517,81.3793103448276,0.0,79.3522267206478,99.5951417004049,106.882591093117,104.858299595142,0.75,89.88,71.66,63.16,70.45,0.0
Norte,Juazeiro,292440,Pilão Arcado,102.85,104.28,103.57,99.82,1.0,53.2976827094474,68.270944741533,72.5490196078431,77.5401069518717,0.0,81.4414414414414,93.5135135135135,101.621621621622,89.5495495495496,0.25,69.9507389162562,72.5779967159278,78.4893267651888,86.2068965517241,0.0,38.42,47.78,49.26,47.78,0.0
Sudoeste,Guanambi,292450,Pindaí,82.76,76.85,85.22,78.33,0.0,73.8916256157635,75.8620689655172,77.3399014778325,79.3103448275862,0.0,93.9393939393939,93.9393939393939,98.1818181818182,90.3030303030303,0.25,66.8571428571429,78.2857142857143,94.8571428571429,91.4285714285714,0.0,66.86,68.57,92.57,53.14,0.0
Norte,Senhor do Bonfim,292460,Pindobaçu,59.93,50.81,63.84,61.56,0.0,71.9869706840391,69.0553745928339,83.0618892508143,77.8501628664495,0.0,54.8042704626335,73.3096085409253,82.5622775800712,83.9857651245552,0.0,80.9701492537313,77.6119402985075,79.8507462686567,89.9253731343284,0.0,49.25,49.25,51.49,48.13,0.0
Centro Leste,Feira de Santana,292465,Pintadas,107.69,103.3,107.69,112.09,1.0,100.0,98.9010989010989,100.0,103.296703296703,1.0,113.265306122449,113.265306122449,117.34693877551,105.102040816327,1.0,103.448275862069,102.298850574713,108.045977011494,117.241379310345,1.0,82.76,79.31,103.45,117.24,0.5
Sul,Valença,292467,Piraí do Norte,62.5,65.38,66.35,79.81,0.0,60.5769230769231,53.8461538461538,75.0,69.2307692307692,0.0,67.5675675675676,65.7657657657658,78.3783783783784,78.3783783783784,0.0,46.7741935483871,49.1935483870968,48.3870967741936,45.1612903225806,0.0,24.19,14.52,33.87,12.1,0.0
Sudoeste,Vitória da Conquista,292470,Piripá,54.1,49.18,69.67,61.48,0.0,75.4098360655738,74.5901639344262,87.7049180327869,81.9672131147541,0.0,98.0769230769231,98.0769230769231,100.961538461538,93.2692307692308,0.75,114.0,116.0,115.0,121.0,1.0,141.0,135.0,105.0,126.0,1.0
Centro Norte,Jacobina,292480,Piritiba,95.19,86.54,118.27,111.54,0.75,114.903846153846,113.461538461538,114.423076923077,112.5,1.0,85.4700854700855,85.4700854700855,92.7350427350427,89.7435897435897,0.0,60.6425702811245,65.863453815261,68.6746987951807,64.2570281124498,0.0,65.06,60.24,56.63,72.29,0.0
Sul,Jequié,292490,Planaltino,102.38,86.9,125.0,128.57,0.75,96.4285714285714,96.4285714285714,100.0,103.571428571429,1.0,54.4554455445545,52.4752475247525,66.3366336633663,67.3267326732673,0.0,121.917808219178,115.068493150685,113.698630136986,105.479452054795,1.0,61.64,61.64,53.42,94.52,0.0
Sudoeste,Vitória da Conquista,292500,Planalto,23.66,19.56,30.28,36.59,0.0,35.0157728706625,32.807570977918,41.0094637223975,43.8485804416404,0.0,47.3867595818815,48.0836236933798,44.5993031358885,54.3554006968641,0.0,45.6375838926174,44.9664429530201,48.3221476510067,59.7315436241611,0.0,57.38,68.46,63.42,64.43,0.0
Sudoeste,Vitória da Conquista,292510,Poções,65.82,55.77,68.22,78.11,0.0,79.0104947526237,79.6101949025487,78.1109445277361,73.4632683658171,0.0,99.8405103668262,99.2025518341308,101.594896331738,97.4481658692185,1.0,100.46875,103.125,102.5,111.875,1.0,65.16,76.41,70.78,102.19,0.25
Leste,Camaçari,292520,Pojuca,86.6,81.17,98.45,92.43,0.25,89.126213592233,90.0970873786408,91.0679611650485,95.7281553398058,0.25,78.3681214421252,76.6603415559772,77.0398481973435,78.7476280834915,0.0,63.7362637362637,88.5714285714286,100.21978021978,93.4065934065934,0.25,54.07,71.87,82.42,90.33,0.0
Norte,Senhor do Bonfim,292525,Ponto Novo,83.33,73.02,83.73,86.11,0.0,55.9523809523809,85.7142857142857,100.396825396825,96.8253968253968,0.5,34.1463414634146,85.7723577235772,95.1219512195122,100.813008130081,0.5,76.2773722627737,67.8832116788321,78.1021897810219,79.5620437956204,0.0,54.74,75.55,61.31,63.5,0.0
Extremo Sul,Porto Seguro,292530,Porto Seguro,90.79,86.97,93.13,97.07,0.25,76.1217323449083,85.524775653531,99.024580569645,83.3008193523215,0.25,94.2045896538312,91.3263321664722,94.7102294826916,92.8821470245041,0.0,67.2694394213381,80.5424954792043,85.9312839059674,85.2079566003617,0.0,30.6,57.72,69.87,68.79,0.0
Sudoeste,Itapetinga,292540,Potiraguá,59.35,54.47,57.72,63.41,0.0,110.569105691057,152.845528455285,128.455284552846,114.634146341463,1.0,61.8181818181818,200.0,117.272727272727,50.9090909090909,0.5,65.1785714285714,66.9642857142857,65.1785714285714,81.25,0.0,66.96,77.68,85.71,93.75,0.0
Extremo Sul,Teixeira de Freitas,292550,Prado,64.37,76.9,79.12,106.39,0.25,54.5454545454545,55.036855036855,58.7223587223587,53.8083538083538,0.0,63.5714285714286,64.7619047619048,75.2380952380952,60.0,0.0,43.4389140271493,51.5837104072398,63.5746606334842,60.8597285067873,0.0,52.26,58.37,81.45,71.27,0.0
Centro Norte,Irecê,292560,Presidente Dutra,98.22,95.86,86.98,85.21,0.5,78.1065088757396,78.698224852071,94.6745562130178,75.7396449704142,0.0,111.042944785276,112.269938650307,108.588957055215,103.680981595092,1.0,67.9775280898876,69.6629213483146,75.8426966292135,82.5842696629213,0.0,47.19,40.45,72.47,55.62,0.0
Sudoeste,Vitória da Conquista,292570,Presidente Jânio Quadros,65.85,59.35,75.61,70.73,0.0,90.2439024390244,91.869918699187,89.4308943089431,88.6178861788618,0.0,84.472049689441,84.472049689441,78.2608695652174,104.347826086957,0.25,102.083333333333,102.777777777778,100.0,111.805555555556,1.0,79.17,79.17,64.58,81.25,0.0
Leste,Santo Antônio de Jesus,292575,Presidente Tancredo Neves,117.95,107.37,131.41,118.27,1.0,93.9102564102564,99.0384615384615,113.141025641026,113.782051282051,0.75,63.6591478696742,88.2205513784461,95.9899749373434,97.2431077694236,0.5,58.4615384615385,83.5897435897436,96.4102564102564,101.794871794872,0.5,31.54,58.46,45.38,58.46,0.0
Centro Leste,Serrinha,292580,Queimadas,93.52,96.3,92.59,99.38,0.5,80.5555555555556,81.4814814814815,96.9135802469136,93.2098765432099,0.25,76.969696969697,78.1818181818182,83.9393939393939,75.4545454545455,0.0,81.5789473684211,81.5789473684211,81.25,88.4868421052632,0.0,61.18,65.13,60.2,55.26,0.0
Centro Leste,Serrinha,292590,Quijingue,98.37,64.05,95.42,94.12,0.5,80.3921568627451,78.4313725490196,116.013071895425,79.7385620915033,0.25,106.451612903226,108.709677419355,113.548387096774,156.774193548387,1.0,88.4297520661157,90.9090909090909,89.5316804407714,93.9393939393939,0.0,71.07,66.12,59.5,57.02,0.0
Centro Norte,Jacobina,292593,Quixabeira,114.81,106.48,122.22,119.44,1.0,76.8518518518518,81.4814814814815,83.3333333333333,96.2962962962963,0.25,100.900900900901,100.0,109.009009009009,87.3873873873874,0.75,100.0,109.375,104.166666666667,113.541666666667,1.0,118.75,100.0,118.75,140.63,1.0
Centro Leste,Feira de Santana,292595,Rafael Jambeiro,102.56,84.62,114.29,173.26,0.75,109.157509157509,106.593406593407,119.047619047619,128.205128205128,1.0,103.214285714286,102.142857142857,100.357142857143,93.5714285714286,0.75,73.7410071942446,89.568345323741,104.31654676259,108.992805755396,0.5,58.27,71.22,48.56,53.96,0.0
Norte,Juazeiro,292600,Remanso,27.9,34.69,32.28,33.18,0.0,61.9909502262443,69.079939668175,81.7496229260935,67.1191553544495,0.0,79.4617563739377,75.070821529745,78.0453257790368,75.2124645892351,0.0,66.7164179104478,73.2835820895522,77.7611940298507,77.910447761194,0.0,68.51,65.37,75.22,64.03,0.0
Centro Leste,Serrinha,292610,Retirolândia,65.37,65.37,79.51,67.8,0.0,88.780487804878,83.4146341463415,76.5853658536585,72.1951219512195,0.0,91.0994764397906,95.8115183246073,102.094240837696,96.8586387434555,0.75,80.184331797235,78.3410138248848,75.5760368663594,85.7142857142857,0.0,55.3,52.53,77.42,81.57,0.0
Oeste,Barreiras,292620,Riachão das Neves,105.1,90.14,137.07,162.24,0.75,82.9931972789116,74.1496598639456,96.2585034013605,102.040816326531,0.5,100.4,100.8,100.4,105.6,1.0,88.8135593220339,88.8135593220339,89.1525423728814,85.4237288135593,0.0,47.8,48.81,60.0,71.19,0.0
Centro Leste,Feira de Santana,292630,Riachão do Jacuípe,89.03,71.68,102.04,107.91,0.5,81.3775510204082,77.2959183673469,81.3775510204082,83.6734693877551,0.0,90.176322418136,90.4282115869018,91.9395465994962,93.1989924433249,0.0,58.9498806682578,70.6443914081146,79.236276849642,71.8377088305489,0.0,47.26,54.42,50.84,55.13,0.0
Sudoeste,Guanambi,292640,Riacho de Santana,73.15,54.36,83.89,93.29,0.0,89.4854586129754,85.9060402684564,95.7494407158837,98.4340044742729,0.5,68.8946015424165,71.2082262210797,67.3521850899743,104.113110539846,0.25,98.4084880636605,80.106100795756,92.0424403183024,134.2175066313,0.5,65.25,61.27,44.56,35.81,0.0
Nordeste,Ribeira do Pombal,292650,Ribeira do Amparo,67.48,65.53,83.98,66.02,0.0,77.6699029126214,77.1844660194175,80.5825242718447,83.9805825242718,0.0,90.8602150537634,86.0215053763441,97.3118279569892,86.5591397849462,0.25,62.5,65.1041666666667,72.9166666666667,89.0625,0.0,76.56,51.56,73.44,90.63,0.0
Nordeste,Ribeira do Pombal,292660,Ribeira do Pombal,2.0,0.63,1.5,2.5,0.0,77.0963704630789,99.1239048811014,90.4881101376721,107.509386733417,0.5,71.1201079622132,87.9892037786775,71.5249662618084,78.1376518218623,0.0,66.1354581673307,78.4860557768924,81.9389110225764,95.3519256308101,0.25,20.72,63.75,74.5,66.93,0.0
Sudoeste,Vitória da Conquista,292665,Ribeirão do Largo,90.0,58.33,125.0,136.67,0.5,71.6666666666667,70.0,88.3333333333333,65.0,0.0,63.0952380952381,63.0952380952381,84.5238095238095,67.8571428571429,0.0,113.095238095238,113.095238095238,133.333333333333,150.0,1.0,92.86,103.57,71.43,142.86,0.5
Sudoeste,Brumado,292670,Rio de Contas,78.29,81.58,100.0,110.53,0.5,88.8157894736842,90.7894736842105,96.7105263157895,86.1842105263158,0.25,78.125,76.875,65.0,83.125,0.0,95.7317073170732,100.0,101.219512195122,93.2926829268293,0.75,75.0,54.88,80.49,65.85,0.0
Sudoeste,Guanambi,292680,Rio do Antônio,90.44,80.15,92.65,62.5,0.0,88.2352941176471,86.0294117647059,102.941176470588,94.1176470588235,0.25,90.6976744186046,89.922480620155,100.77519379845,89.1472868217054,0.25,83.9416058394161,83.2116788321168,84.6715328467153,85.4014598540146,0.0,48.18,45.99,10.95,32.85,0.0
Sudoeste,Brumado,292690,Rio do Pires,80.8,79.2,76.8,74.4,0.0,60.0,61.6,74.4,77.6,0.0,74.7663551401869,71.9626168224299,72.8971962616822,94.392523364486,0.0,83.6538461538462,84.6153846153846,91.3461538461538,87.5,0.0,75.0,80.77,57.69,49.04,0.0
Nordeste,Alagoinhas,292700,Rio Real,73.0,71.48,70.91,74.71,0.0,65.2091254752852,63.3079847908745,70.1520912547528,74.3346007604563,0.0,89.0697674418605,89.3023255813954,104.186046511628,87.2093023255814,0.25,75.7637474541751,78.4114052953157,83.7067209775967,87.7800407331976,0.0,61.1,75.15,61.1,67.82,0.0
Norte,Paulo Afonso,292710,Rodelas,108.02,101.23,113.58,100.62,1.0,78.3950617283951,78.3950617283951,82.0987654320988,79.6296296296296,0.0,84.3023255813954,83.7209302325581,86.6279069767442,76.1627906976744,0.0,45.0777202072539,44.559585492228,48.7046632124352,64.7668393782383,0.0,15.54,15.54,38.86,23.32,0.0
